id,mean_rr,std_rr,skew_rr,kurt_rr,label
A07609,0.6431851851851851,0.10370412698326315,0.6942753375732713,1.0140957639572257,A
A02456,0.9632183908045978,0.05638865377720171,0.5194343333205168,-0.9033350764289034,A
A00795,0.5031034482758622,0.10748939548330383,0.3313811271927979,-1.0389402633735814,A
A03468,0.5385321100917432,0.09949047684684781,2.6131369676999636,6.210872553311958,A
A04128,0.754561403508772,0.22524505310640533,0.22324168556073273,-1.0041318825369163,A
A01951,0.6514814814814816,0.14285977853731657,0.5984547026118829,-0.17972203548630228,A
A00231,0.7175903614457831,0.11945471071687808,0.46023541949166724,-0.5391678568040392,A
A01629,0.980392156862745,0.22314414683177908,-0.035173102916635814,-0.07633009087304288,A
A08486,0.8800000000000001,0.15330281923684547,-1.0866729503279418,0.5881568853917223,A
A03391,0.7052439024390245,0.24216784616222745,0.7092044993332592,-0.04636952792077009,A
A06970,0.598013468013468,0.09632637094819467,-0.06792145930660229,-0.1870192844143599,A
A02197,0.7024691358024692,0.1306885613824251,-0.9263622287414127,-0.45108892087274644,A
A02937,0.7221138211382113,0.14873952077147637,0.33006278012396467,0.3266737673863189,A
A01041,0.8164761904761905,0.07360962177075467,0.9632317514843368,1.5135999667063347,A
A00925,0.8429411764705881,0.26776582870757143,0.8225105782037646,-0.45054294683115215,A
A05703,0.8368115942028986,0.25682091781419814,1.584127497173561,5.606994144211059,A
A06623,0.829074074074074,0.1414030469032594,0.3067287623765541,0.6890034069918363,A
A07063,0.5804901960784313,0.13116571123454962,0.56548996135968,-0.5598650166728056,A
A06932,0.6692063492063491,0.15830753260765107,0.22135227346642472,-0.6129587679671755,A
A00321,0.5297575757575759,0.0725324157290848,-0.5166024316226567,0.8776092577382335,A
A07270,0.5852482269503547,0.1402071157612732,0.3956209290021363,-1.0020539072090444,A
A07947,0.924179894179894,0.2558245432224594,-0.07854491618828385,-0.5217065931923361,A
A04771,0.6109027777777778,0.11541138091252441,0.21151498380788947,-0.3427224612856654,A
A03605,0.7774774774774774,0.19476698236781279,0.5148948497299142,-0.6643951845774447,A
A07218,0.9821666666666666,0.22011177715979768,-0.21757994488552995,-0.07872046337153105,A
A04136,0.6206060606060607,0.35828242959599405,1.847956513260755,3.079143998735197,A
A05149,0.4474358974358974,0.10921283107793632,0.7975958675884287,-0.7896565008492811,A
A04594,0.8828125,0.25892554347914815,0.4376675282898079,-0.671107240245862,A
A04516,0.7665765765765765,0.13671496946116274,0.370247688332734,-0.2626732042424571,A
A03746,0.6438518518518519,0.04855418536360929,2.678245133221522,9.576073887986704,A
A07814,0.4972316384180791,0.08537753212337275,3.431078197810998,12.056426818008417,A
A01624,0.6961788617886179,0.13289676694444877,0.5369883313172101,0.9420238136785954,A
A00885,0.7321929824561404,0.39387138067160654,2.288945620129437,6.244267645876388,A
A00837,0.49943502824858754,0.09205981954020492,1.183030699494428,2.214765699038164,A
A07224,0.9129166666666666,0.2979254077971718,1.295760860384201,2.818467347581035,A
A02906,0.3857894736842105,0.0507613623988609,0.8537797007454396,1.7531775130379632,A
A01747,0.5694117647058823,0.13480350564404048,1.2352304225269202,1.8149231328358955,A
A07281,0.9008333333333334,0.27812492197252336,0.41764836093532426,-0.31900819444083206,A
A00375,0.6385925925925926,0.08828821737834763,0.5362858580646123,-1.0422803156086506,A
A04942,0.5382389937106917,0.13019998127954102,0.42009026901264973,-0.722722013160273,A
A03382,0.4882644628099174,0.11052267439855142,0.7313952643067072,-0.15207003719342582,A
A03548,0.6307971014492754,0.06544232546764285,-1.7499569620285536,4.101063280733222,A
A04612,0.49198830409356725,0.046936810614816526,-0.4930390082020973,-0.5279228285219815,A
A02165,0.6724031007751939,0.035021776771979034,-0.5005554611216323,-0.3859139140934804,A
A06531,0.5287222222222222,0.11698067530605955,1.0083959163712277,0.2452528095336226,A
A06576,0.655530303030303,0.08564356244807347,0.6867505064809621,-0.1898712201181918,A
A00611,0.6025396825396826,0.0675176227193834,0.31578497120683946,0.5405782354082298,A
A06605,0.878125,0.2568869962054219,1.5868081273688055,0.5859315319928542,A
A06649,0.5661538461538461,0.16636046823446368,1.1397162372922385,0.14887304273267654,A
A06687,0.47540983606557385,0.0833172966742785,0.43172951115524316,-1.5819098337626216,A
A01230,0.7294871794871794,0.203831585782724,0.8438551096918657,1.656705700477346,A
A06761,0.4417699115044248,0.0501405513155389,1.0074593203291986,0.5990597984940282,A
A03273,0.3849122807017544,0.0514056044121051,0.1946017366532264,1.2932116925586286,A
A00772,0.5151461988304095,0.08177149299387773,0.7560801171206444,-0.28276044117877275,A
A00009,0.6342962962962964,0.11198241092534554,0.40073317671221986,-0.36083365848825366,A
A03154,0.5001249999999999,0.10722956131330784,0.8296674121905482,0.05391060719249419,A
A07301,0.7657017543859649,0.13442515231856536,0.056202640888183,0.20242924464294454,A
A03306,0.6244927536231885,0.15684728624853114,1.205028637708022,-0.14782493871948565,A
A00625,0.6916666666666667,0.16000206678559303,1.138936466194057,1.860101221189785,A
A02439,0.7571929824561403,0.10272180769104233,1.0468616325310374,0.180833743804659,A
A03841,0.6913492063492064,0.019066293755504154,-0.24330854712841793,-0.8722588647547509,A
A03437,0.7416666666666667,0.15945605842331997,1.1018769195675948,0.005224757852360096,A
A03836,0.7294017094017092,0.206849755947498,0.0840569644941151,-1.3400936606184795,A
A07092,0.5033333333333333,0.09344820517168016,0.6544197643175876,-0.06811022670754108,A
A02506,0.6905490196078431,0.16745448864396764,0.5663219180065688,0.20028438559773676,A
A00951,0.9014583333333334,0.2059276732185896,0.6783273608914113,-0.21804271637961037,A
A03497,0.5922895622895622,0.14477556954264248,0.3812253578332684,-0.36173059964066123,A
A02042,0.8784848484848485,0.2526693730153971,-0.03303691557369112,-0.3142626135900941,A
A00704,1.199855072463768,0.2887478853859363,-0.22049804024811798,-0.6238632907236488,A
A06734,0.7198765432098766,0.1533543056371772,-0.25509352064872987,-1.2049734567774153,A
A01309,0.7794594594594596,0.17628040983330823,0.6831523561503159,0.8807196750447783,A
A00486,0.7749074074074075,0.2737772886349246,0.9250008739905455,1.1310797883153088,A
A00706,0.6936363636363637,0.2829978568125812,1.3062272123120588,0.059909388510499983,A
A08067,0.443030303030303,0.052690977871609306,1.6200138016127958,4.208496200018659,A
A02057,0.6051388888888889,0.1776544168350105,1.739483092779444,4.470696739573,A
A02587,0.6715503875968992,0.059703612645290276,-0.36196159555659113,0.3131433644991324,A
A04712,0.40703703703703703,0.03627975813701229,2.163140949154783,4.187558821019765,A
A01326,0.3923399558498897,0.06893363595945838,1.6346539079252589,2.5856556787161136,A
A03629,0.9044927536231883,0.20589526134212557,0.42447680436746377,1.0445649034914233,A
A00271,0.6846031746031745,0.0782579927488262,1.0345927079476747,-0.3229272718800327,A
A03691,0.7732456140350878,0.07579399149952441,-1.3498909583607923,-0.003965312208748184,A
A02559,0.8598039215686274,0.20438964003085272,0.9653957168679411,0.81866344384171,A
A04952,0.847171717171717,0.15786692860193857,-0.4432535833608628,-1.0547829157060946,A
A01342,0.9125000000000001,0.18529630925148569,0.16986695067731752,0.1100386338805337,A
A02051,0.7432478632478631,0.159278085009772,0.18704970138115806,1.1285586426031662,A
A00067,0.7243589743589743,0.08619580785198172,0.6343844577150005,0.31371873225038627,A
A03319,0.9350000000000002,0.2872742269704706,0.6599673969640035,-0.24378617253324109,A
A00725,0.44856410256410256,0.07588107931858629,1.0680955475519611,0.6901679965862408,A
A02501,0.6076241134751773,0.13840583619988875,0.49276496095229394,-0.1563374597689262,A
A04431,0.7309401709401708,0.07706122447716166,-0.6162383645190881,0.9842240411816165,A
A01405,0.4254794520547945,0.1347553958143035,1.6295947439946843,2.119369072891412,A
A06938,0.9095833333333333,0.13110838921374263,1.284615639433069,0.8599535817819097,A
A02649,0.5309259259259259,0.11665681910232553,1.5522462429987955,1.9521605983491623,A
A01313,0.696111111111111,0.13269672760379153,-0.6450197166054772,-1.119245321840017,A
A07473,0.45117948717948714,0.14080407770079995,1.4830113725293912,0.5129315211046452,A
A03782,0.969,0.09449338601193205,1.9069950701929401,3.8519811482564865,A
A07984,0.5302739726027398,0.11359994617103995,0.6430223940127334,-0.40019017929555156,A
A00456,0.5177976190476191,0.14066491308108375,1.1662305031143938,0.46941476863398623,A
A01079,0.7880555555555556,0.3331956891737206,0.6688932800047959,-1.324304836505684,A
A02894,0.6588888888888889,0.09182108206240606,0.1409920452694689,-0.3221560258627898,A
A00613,0.4173239436619718,0.05038698355872339,0.45082858861077596,1.1434138745360034,A
A07304,0.5647712418300653,0.11218809078183242,1.0002361255433667,0.4975179203586939,A
A02248,0.39058558558558565,0.05871332631625934,-1.6597476026972569,3.4840390238706247,A
A03499,4.0225,1.8145513296067919,-1.0975091088657998,-0.7158799283450743,A
A06743,1.0701234567901237,0.22495263604173363,0.31366498405730164,-0.7678671955806631,A
A00247,0.8347619047619047,0.07442173139821721,0.38554238558197007,0.7989570064198634,A
A05465,0.7108333333333333,0.18907780585427433,0.02791981694104687,-1.0307234173586575,A
A05433,0.46327956989247315,0.12851577861577942,1.6125274080309044,1.791259755631569,A
A02918,0.5361111111111111,0.05373594179252113,1.578510448381096,3.027446881494365,A
A04901,0.7213821138211381,0.11080385171745319,0.964881233591145,1.6823556786635576,A
A06610,0.9727777777777777,0.16635322377918738,-0.2767686602536942,1.1791992958636701,A
A01092,0.41770685579196215,0.05775022267792198,0.8062462143294609,1.4588948571743439,A
A00869,0.7519298245614037,0.19096650387364694,0.9892841647633973,0.5623041486517244,A
A00567,0.9230107526881719,0.24462736615406802,1.6250272298267368,3.362069155761306,A
A05987,0.6637121212121213,0.09021079665358353,0.49758853710731427,-0.040567548127155906,A
A07100,0.49261111111111106,0.08656637715834589,0.5657976793438042,0.0357843617808844,A
A06481,0.7498148148148148,0.11518354768396602,0.052704569087034525,-0.690849657264827,A
A03004,0.535,0.09972259503039399,1.1002298905988186,0.34810911171823333,A
A03527,0.9938095238095238,0.21992010505569914,-1.0889146053074221,-0.1183400417514422,A
A03569,0.6876190476190476,0.08555850040577828,-0.8521404160503827,1.3057838645523603,A
A01370,0.678139534883721,0.06822330838138835,1.1913295087113818,0.413115925598718,A
A03221,0.7840888888888888,0.13999531561827966,0.5369027111346237,1.424369247271252,A
A04905,0.5466666666666666,0.11823287337149094,0.6798676170431435,-0.9108648648737181,A
A00156,0.5158928571428572,0.17093230706853882,1.1574175911255944,0.7850062743173027,A
A06695,0.6355797101449275,0.09721994176219448,0.460859341078229,-1.0829255044072776,A
A01371,0.44358585858585853,0.06472503511309033,0.7655471237423291,0.09356370168837458,A
A02945,0.8074885844748858,0.3529401537835994,0.8064227385722945,-0.3324523897845184,A
A07467,0.747536231884058,0.14315701116840512,1.009432207684091,0.1430922470328384,A
A00873,0.7857657657657657,0.15465480043143076,0.4798173681254648,-0.4463707912395356,A
A00643,0.5327217125382263,0.13768966356677778,1.0175275617310005,0.5851113612321468,A
A02190,0.3983445190156599,0.08829026780272095,2.2278442343298783,6.961279048250965,A
A04762,0.5025850340136054,0.09074962517772073,1.2057601773223636,0.024760996120575474,A
A00301,0.5083040935672515,0.08093778518690765,0.37643449262188716,-0.29476267067286743,A
A03592,0.782972972972973,0.18242409056670492,0.1747341509977207,-0.8663083753456435,A
A02307,1.1090277777777777,0.28026852065981206,-0.12203456495741574,-0.7597107582069564,A
A05005,0.6095138888888889,0.14998300765378905,-0.0639630898478537,-1.1053028982745696,A
A04596,0.5927777777777777,0.09968546211973284,-0.22385526301991598,-0.05963258478078659,A
A01828,0.3999086757990868,0.03624276594060933,2.9936006462770237,12.839984638504358,A
A05931,0.9748888888888889,0.1614167216390277,-0.2916839937903894,-0.10935422988963639,A
A04019,0.6444565217391304,0.17017842098675204,0.5625379274354038,0.02524362884207587,A
A05670,0.6675968992248063,0.12616654753334336,1.4130942651866631,3.9333127101017507,A
A07122,0.8060185185185186,0.22621389889245574,-0.6769639671140856,-1.151108081217625,A
A04069,0.8653535353535353,0.2643165883011084,0.32238311611686643,0.6521187166574922,A
A02326,0.4612698412698413,0.07496366802867527,0.8827615963157085,1.0719883367228658,A
A07982,1.0004597701149425,0.3150439051539639,0.08101734502121542,-1.3784244315850935,A
A02159,0.6553703703703703,0.07131168665057115,0.16731978092982353,-0.31277110935288865,A
A06998,0.8510784313725489,0.08808685771506765,-1.678359623791124,5.481719570562047,A
A06779,0.7835135135135136,0.1802666459198672,0.7464672996506644,-0.48106869767056404,A
A01765,0.5451572327044026,0.2350186807667067,1.584928455925832,1.3589068321144602,A
A05043,0.7539473684210527,0.23165922651583923,1.6436575417270851,3.7730618161252796,A
A02686,0.7226666666666667,0.14506741727746986,0.3857628917700422,-0.9311153579962754,A
A06700,0.5592307692307692,0.1034895745701345,0.09786937253932017,-1.6177310264071652,A
A03460,0.4799999999999999,0.12925918345686893,0.013719617341705594,-1.1001138156888377,A
A01355,0.6073611111111111,0.2074491887066848,0.6783132726636247,-0.6630567265394687,A
A07042,0.6961111111111111,0.08244339621975137,0.6889213535527635,-0.5291755185477167,A
A08003,0.621418439716312,0.15596378418325754,0.6857991353469214,-0.9178508644700152,A
A07702,0.8047222222222222,0.16400913667713835,-1.175270366482076,0.6109699310106396,A
A01618,0.6461111111111111,0.11397016070386229,0.621970841171656,0.6086576106060293,A
A03310,0.7537719298245613,0.17247963021121146,0.6169550823375721,-0.21680899925240338,A
A07657,0.7558974358974359,0.08514931259276742,-0.7076555713772504,1.2339303280187464,A
A07554,0.4363636363636364,0.06936151154456308,0.7263432075288959,0.5973432202107452,A
A06925,0.926559139784946,0.167703193761557,1.3357089002997409,0.5985513007230843,A
A06766,0.5150144927536231,0.12073396626971274,0.8281359074718667,-0.36237253973411754,A
A07664,0.8099999999999999,0.16150679380275135,-0.48375501298762646,0.29791977166255457,A
A05254,1.0149425287356322,0.2014518580286219,-0.13074909061625348,1.0306760900468444,A
A01052,0.7763963963963963,0.19419871309355843,0.24851880422105452,1.0368868110293885,A
A01163,0.9614444444444445,0.17741911737430258,1.3346877822204763,1.5570632733448786,A
A07771,0.8474509803921568,0.19792231067045055,-0.07127604789076476,0.7830716354500722,A
A07765,0.46602150537634407,0.07107177126071418,0.5921280245742329,-0.14927118757723346,A
A08296,0.7727777777777777,0.5115043776890494,2.2876570943999526,4.326255401750323,A
A03983,0.7666666666666667,0.15056459401099903,0.29903929014661584,-0.33197751254268404,A
A00964,0.5790196078431373,0.11542531772895825,0.0807863257022023,-0.698637275898832,A
A00071,0.6309420289855073,0.06991251622124349,1.0376831988377244,0.01958140237306294,A
A00939,0.872121212121212,0.07922103154849855,-0.4459646298131417,-0.3561267428372541,A
A06868,0.6426666666666666,0.17960120431832463,0.1841391722318639,-1.0778746132383945,A
A05059,0.40800925925925924,0.07170468354759806,0.9398906864171777,0.6916662842837424,A
A04816,0.8055555555555556,0.22711420958964865,0.9746193298219269,0.7351866431978564,A
A01580,0.7546581196581196,0.025218926006928738,-0.4655401834423888,-1.1324686469801761,N
A06664,0.9354444444444443,0.07193867415727212,0.6783572575972701,0.6038643261524994,N
A06865,0.9814444444444447,0.02822768975909652,0.22119257828017427,-1.2235131946368412,N
A01139,0.9235483870967741,0.028611042356236717,-0.5017578025584036,-0.1822851694915304,N
A00115,0.6764341085271318,0.05510335765848455,-0.4833480271147076,-1.0758405854699173,N
A06960,0.7371794871794872,0.03776172455453348,2.153961292296152,4.31764117422017,N
A00555,0.976875,0.05775870244675978,0.6227749295072419,-0.40447714914167276,N
A08039,0.9719999999999998,0.03513571571091898,0.9228517577117168,1.9463728171111887,N
A08504,0.7528947368421053,0.032839954383009066,-0.8307393818426598,1.4562835244048298,N
A05836,0.8699099099099099,0.049084632962720386,1.8970445786843007,5.697372031869417,N
A01360,0.8354545454545454,0.034668397216112104,0.08182216490189109,-0.9528889620019645,N
A06946,1.0063218390804598,0.06416182144767776,-0.37176547854986763,0.4170638287257211,N
A07489,0.9583333333333335,0.38989813484493047,0.42973600555377706,-0.7351593997978911,N
A06206,0.8149999999999998,0.05960763521092409,-0.5213011706791395,1.7737658266500347,N
A03842,0.94,0.06811859782156138,-2.166526097616965,8.865344868936988,N
A04367,1.0887654320987654,0.04753294848724915,-1.4816813160691193,1.8692508655577527,N
A05640,0.8169047619047621,0.014518604323562135,0.0865143149000426,-1.2699781912543653,N
A00816,0.7128571428571427,0.0593597739756471,-1.7249879663315846,2.799952013687556,N
A07049,1.325606060606061,0.2007596340660636,-2.620615646361189,5.346197589822786,N
A08373,0.6772093023255815,0.22541713298042657,3.9839087418855,18.753607035860952,N
A02049,0.8401960784313727,0.07281878831959315,2.4245306652512495,10.163722726211347,N
A00599,1.087820512820513,0.019501091525275877,0.32650262123646173,0.19012785584635905,N
A06170,0.8729292929292929,0.03754913795885216,2.850607512123004,14.184411571232374,N
A04772,0.7552136752136752,0.07441239853111693,-0.2065389108853381,-0.8968142879198555,N
A02736,0.6218115942028986,0.032959545704000115,0.5809532070792122,-0.05162553746083631,N
A07148,1.0641975308641975,0.12565742374428784,-1.1491402852503767,0.40614345008592734,N
A02149,0.8383333333333334,0.04659132573759763,-0.001518662351080893,-0.8369768751959183,N
A02852,1.0607999999999997,0.10356009527483709,-0.8896387876043538,0.07943700050764946,N
A04444,0.8390196078431372,0.004393207157334918,0.3208716195663449,-0.18798114315645265,N
A00450,0.8016666666666667,0.017612074982385956,0.03841778530350917,-1.1601158387168655,N
A04793,0.9219999999999999,0.04619283253685333,-0.6690391084579653,-1.0540814133832535,N
A00029,0.5892517006802721,0.012495174689924228,0.9171890684571755,-0.2634194610313614,N
A02972,0.8937373737373737,0.40139215446639814,1.46079409672338,0.8449605983839024,N
A04917,0.8562745098039216,0.02367763769298982,-0.4006648340113032,-0.9499557842678565,N
A00150,0.8672727272727273,0.03119887921511211,-0.6082155417784526,1.2355846208615198,N
A06746,0.9835714285714284,0.018059174589334724,0.21153340519185632,0.01153161604423003,N
A05066,1.2566666666666666,0.019873336281296495,0.0720676711582992,-0.7407983987545892,N
A01474,0.9205376344086021,0.25226017287754804,1.7951060131190746,2.8659642515192925,N
A03264,0.6923809523809524,0.0381190401832181,-0.6253173979332641,-0.5251000524469203,N
A04358,0.7322222222222222,0.08923889424972488,-0.8945282796682669,-0.9741301812823311,N
A08444,1.0567901234567902,0.11143464556264358,-2.6430681436688848,6.232053968408856,N
A08207,0.8594444444444443,0.19686822690681222,0.22178127282782514,-0.875395616903111,N
A02529,0.9009375,0.01404937659253567,-1.033125336352506,0.8917861336272681,N
A07461,0.6392753623188406,0.06604570604289482,5.656495149260558,42.5115613045564,N
A02830,0.942111111111111,0.1574601262479638,-1.2287962233962137,1.485510785204072,N
A01857,1.041190476190476,0.017777600622700087,-0.19460315638367628,-0.8878829817611487,N
A02999,0.8764646464646464,0.01292139910541203,-0.20696377673988103,0.11037752353702146,N
A04724,0.7113821138211383,0.0333493913333786,0.427946162319519,-0.8959158840577093,N
A07830,1.0129761904761905,0.24946345485085075,-0.9944332464340071,-0.7772167689660212,N
A02178,0.8608333333333333,0.1894857807623335,1.659275561104947,7.940997012693257,N
A04342,0.9680459770114942,0.03617239735708511,0.37773803749472157,-0.33123842987316365,N
A04053,0.9066666666666667,0.027080128015453196,-0.48565188259119285,-0.5307268489086621,N
A02065,0.655595238095238,0.0349154712993312,-1.1533430702482605,0.009705313349416933,N
A03946,0.8398245614035089,0.05292026092736598,-0.57696986501934,0.1131596190303985,N
A05745,0.7202008032128514,0.029313197714769323,0.5354692265825204,-0.2763949964730399,N
A00281,0.7642105263157893,0.015459515333375586,-0.1329478230997733,-0.3884422356828461,N
A00351,0.8532352941176471,0.047647159686813274,0.8913500014771238,0.1512596419351242,N
A04033,0.8723232323232323,0.02422516220437297,0.23757861864652913,-0.6429304147393657,N
A04571,0.7963470319634705,0.025744112439257397,0.7430286020069353,3.6826059438519483,N
A03269,1.1048,0.44929780274953,0.5307994092438014,-0.9428866737572856,N
A00886,0.8054629629629629,0.4224656847616116,3.689894150145183,12.149316021362855,N
A08213,0.9086904761904763,0.45415047090887994,0.7479289146417606,-0.2211373011386848,N
A06926,0.7039837398373983,0.029005368274228886,1.864261968326282,8.254116547681722,N
A04569,0.9144086021505377,0.22323523298305628,-0.9321458485096648,0.22749049121723086,N
A02577,0.943111111111111,0.08903571207493856,-1.7050127948965108,1.6441126299949893,N
A07752,0.5772549019607842,0.017989416912478143,1.6977873884859143,7.563364510822039,N
A01532,0.5406790123456789,0.03133109809225514,1.7261760572716074,4.505303215458348,N
A01921,0.6575925925925925,0.34313299720704626,3.4925141322508138,13.142198589869345,N
A01157,0.8310476190476191,0.04546599237435639,0.5145963929156465,-0.43030283870799924,N
A01123,0.8114814814814815,0.04289266279052867,-0.766079744779465,-0.04569630479010911,N
A01159,0.747948717948718,0.029991597917580055,-0.41715520774162196,-0.20145539732825046,N
A06064,0.8175925925925926,0.03693179491975056,-1.9217279784993746,6.9658020540547465,N
A01314,0.9227604166666667,0.05200345437077286,-0.661012907010076,0.9459271112216756,N
A01918,0.9857471264367816,0.19324591077684544,-0.3261378090426948,-0.9855504405054627,N
A00504,0.964074074074074,0.008502400209814081,-0.3892357909603544,-1.1959212037633966,N
A04857,0.636231884057971,0.015828316453885265,-1.7777941950141725,2.447540204338047,N
A01671,0.8814141414141414,0.016737833976225604,-0.02094412426556313,-0.8726468666617078,N
A05382,0.8960416666666666,0.030441627885731293,-0.4676620492616766,-0.21722949192605734,N
A04131,0.8150476190476189,0.01807166384187149,-0.4511055909490908,-0.4725839450021203,N
A04904,0.7706306306306305,0.1441071461526977,-0.5511201013941351,0.12636262259606656,N
A05222,1.1629333333333334,0.03085910634552536,0.6799961006973184,-0.07308165429772817,N
